Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time,Comment
2021-09-19,Spider Curl,Biceps,10.0,12,,,,""
2021-09-19,Rope Push Down,Triceps,22.5,14,,,,""
2021-09-19,Rope Push Down,Triceps,22.5,13,,,,""
2021-09-19,Rope Push Down,Triceps,27.5,13,,,,""
2021-09-19,Rope Push Down,Triceps,27.5,10,,,,""
2021-09-19,Dumbbell Curl,Biceps,12.5,14,,,,""
2021-09-19,Dumbbell Curl,Biceps,12.5,12,,,,""
2021-09-19,Dumbbell Curl,Biceps,12.5,15,,,,""
2021-09-19,Spider Curl,Biceps,10.0,12,,,,""
2021-09-19,Spider Curl,Biceps,10.0,12,,,,""
2021-09-20,Treadmill,Cardio,,,1.65,mi,0:25:00,"Mets 9 speed 3.1 and incline 16"
2021-09-20,Stair Master,Cardio,,0,,,0:35:00,"137 stairs climbing"
2021-09-20,Hip Adduction,Legs,22.5,15,,,,""
2021-09-20,Hip Adduction,Legs,22.5,15,,,,""
2021-09-20,Hip Adduction,Legs,30.0,8,,,,""
2021-09-20,Hip Abduction,Legs,22.5,15,,,,""
2021-09-20,Hip Abduction,Legs,22.5,15,,,,""
2021-09-20,Hip Abduction,Legs,30.0,15,,,,""
2021-09-20,Crunch Machine,Abs,21.0,8,,,,""
2021-09-20,Crunch Machine,Abs,21.0,8,,,,""
2021-09-20,Crunch Machine,Abs,21.0,8,,,,""
2021-09-21,Hammer Strength Row,Back,35.0,9,,,,""
2021-09-21,Hammer Strength Row,Back,35.0,8,,,,""
2021-09-21,Hammer Strength Row,Back,35.0,8,,,,""
2021-09-21,Hammer Strength Mts High Row,Back,22.5,11,,,,""
2021-09-21,Hammer Strength Mts High Row,Back,22.5,8,,,,""
2021-09-21,Hammer Strength Mts High Row,Back,22.5,13,,,,""
2021-09-21,Standing Leg Curl,Hamstring,20.0,12,,,,""
2021-09-21,Standing Leg Curl,Hamstring,20.0,12,,,,""
2021-09-21,Standing Leg Curl,Hamstring,25.0,11,,,,""
2021-09-21,Flat Barbell Bench Press,Chest,40.0,7,,,,""
2021-09-21,Flat Barbell Bench Press,Chest,40.0,8,,,,""
2021-09-21,Flat Barbell Bench Press,Chest,45.0,7,,,,""
2021-09-21,Flat Barbell Bench Press,Chest,45.0,6,,,,""
2021-09-21,Lateral Dumbbell Raise,Shoulders,11.0,11,,,,""
2021-09-21,Lateral Dumbbell Raise,Shoulders,11.0,11,,,,""
2021-09-21,Lateral Dumbbell Raise,Shoulders,11.0,11,,,,""
2021-09-21,Lateral Dumbbell Raise,Shoulders,11.0,11,,,,""
2021-09-21,Lying Leg Curl Machine,Hamstring,36.0,11,,,,""
2021-09-21,Lying Leg Curl Machine,Hamstring,36.0,10,,,,""
2021-09-21,Lying Leg Curl Machine,Hamstring,36.0,10,,,,""
2021-09-21,Lying Leg Curl Machine,Hamstring,41.0,9,,,,""
2021-09-21,Hip Adduction,Legs,31.5,12,,,,""
2021-09-21,Hip Adduction,Legs,31.5,12,,,,""
2021-09-21,Hip Adduction,Legs,31.5,12,,,,""
2021-09-21,Leg Extension Machine,Legs,30.0,12,,,,""
2021-09-21,Leg Extension Machine,Legs,30.0,11,,,,""
2021-09-21,Leg Extension Machine,Legs,30.0,14,,,,""
2021-09-21,Leg Extension Machine,Legs,45.0,7,,,,""
2021-09-21,Bulgarian Split Squat,Legs,0.0,8,,,,""
2021-09-21,Bulgarian Split Squat,Legs,0.0,8,,,,""
2021-09-22,Rack Pulls,Back,70.0,7,,,,""
2021-09-22,Rack Pulls,Back,70.0,7,,,,""
2021-09-22,Rack Pulls,Back,70.0,7,,,,""
2021-09-22,Rack Pulls,Back,70.0,8,,,,""
2021-09-22,Chin Up,Back,0.0,11,,,,""
2021-09-22,Chin Up,Back,0.0,10,,,,""
2021-09-22,Chin Up,Back,0.0,7,,,,"+6 supported"
2021-09-22,Hammer Strength Front Pull Down,Back,30.0,8,,,,"Improve the contraction"
2021-09-22,Hammer Strength Front Pull Down,Back,30.0,8,,,,""
2021-09-22,Hammer Strength Front Pull Down,Back,32.0,10,,,,""
2021-09-22,Barbell Curl,Biceps,30.0,7,,,,""
2021-09-22,Barbell Curl,Biceps,30.0,8,,,,""
2021-09-22,Barbell Curl,Biceps,22.5,20,,,,""
2021-09-22,Back Extension,Back,,9,,,,""
2021-09-22,Back Extension,Back,,7,,,,""
2021-09-22,Back Extension,Back,,11,,,,""
2021-09-22,Back Extension,Back,,11,,,,""
2021-09-22,Straight Arm Pulldowns,Back,30.0,12,,,,""
2021-09-22,Straight Arm Pulldowns,Back,30.0,8,,,,""
2021-09-22,Straight Arm Pulldowns,Back,30.0,7,,,,""
2021-09-22,Hammer Strength Mts High Row,Back,22.5,11,,,,""
2021-09-22,Hammer Strength Mts High Row,Back,22.5,9,,,,""
2021-09-22,Hammer Strength Mts High Row,Back,30.0,11,,,,""
2021-09-22,Rope Push Down,Triceps,23.0,13,,,,""
2021-09-22,Rope Push Down,Triceps,23.0,9,,,,""
2021-09-22,Rope Push Down,Triceps,23.0,8,,,,""
2021-09-22,Rope Push Down,Triceps,23.0,8,,,,""
2021-09-22,Reverse Barbell Curl,Biceps,22.5,15,,,,""
2021-09-22,Reverse Barbell Curl,Biceps,22.5,15,,,,""
2021-09-22,Reverse Barbell Curl,Biceps,22.5,15,,,,""
2021-09-22,Reverse Barbell Curl,Biceps,22.5,15,,,,""
2021-09-23,Treadmill,Cardio,,,1.56,mi,0:28:00,"Mets 9 speed 3.1 and incline 16"
2021-09-23,Stair Master,Cardio,,0,,,0:15:00,"61 stairs climbing"
2021-09-25,Seated Dumbbell Press,Shoulders,15.0,12,,,,""
2021-09-25,Seated Dumbbell Press,Shoulders,15.0,12,,,,""
2021-09-25,Seated Dumbbell Press,Shoulders,15.0,11,,,,""
2021-09-25,Seated Dumbbell Press,Shoulders,15.0,11,,,,""
2021-09-25,Sumo Deadlift,Legs,85.0,5,,,,"Pause"
2021-09-25,Sumo Deadlift,Legs,87.5,5,,,,""
2021-09-25,Sumo Deadlift,Legs,90.0,5,,,,""
2021-09-25,Sumo Deadlift,Legs,95.0,5,,,,"No pause"
2021-09-25,Hammer Strength Mts Row,Back,20.0,15,,,,""
2021-09-25,Hammer Strength Mts Row,Back,22.5,14,,,,""
2021-09-25,Hammer Strength Mts Row,Back,22.5,14,,,,""
2021-09-25,Hammer Strength Mts Row,Back,22.5,14,,,,""
2021-09-25,Lying Leg Curl Machine,Hamstring,36.0,12,,,,""
2021-09-25,Lying Leg Curl Machine,Hamstring,41.0,12,,,,""
2021-09-25,Lying Leg Curl Machine,Hamstring,41.0,10,,,,""
2021-09-25,Leg Extension Machine,Legs,27.5,15,,,,""
2021-09-25,Leg Extension Machine,Legs,27.5,12,,,,""
2021-09-25,Leg Extension Machine,Legs,27.5,15,,,,""
2021-09-25,Leg Extension Machine,Legs,27.5,15,,,,""
2021-09-25,Dumbbell Curl,Biceps,15.0,15,,,,""
2021-09-25,Dumbbell Curl,Biceps,15.0,13,,,,""
2021-09-25,Dumbbell Curl,Biceps,15.0,14,,,,""
2021-09-25,Dumbbell Hammer Curl,Biceps,15.0,10,,,,""
2021-09-25,Dumbbell Hammer Curl,Biceps,15.0,9,,,,""
2021-09-25,Dumbbell Hammer Curl,Biceps,15.0,10,,,,""
2021-09-25,Bulgarian Split Squat,Legs,0.0,15,,,,""
2021-09-25,Bulgarian Split Squat,Legs,0.0,15,,,,""
2021-09-25,Bulgarian Split Squat,Legs,0.0,15,,,,""
2021-09-25,Bulgarian Split Squat,Legs,0.0,10,,,,""
2021-09-26,Seated Dumbbell Press,Shoulders,15.0,12,,,,""
2021-09-26,Seated Dumbbell Press,Shoulders,17.5,11,,,,""
2021-09-26,Seated Dumbbell Press,Shoulders,17.5,11,,,,""
2021-09-26,Seated Dumbbell Press,Shoulders,15.0,13,,,,""
2021-09-26,Spider Curl,Biceps,10.0,15,,,,""
2021-09-26,Spider Curl,Biceps,12.5,11,,,,""
2021-09-26,Spider Curl,Biceps,12.5,11,,,,""
2021-09-26,Dumbbell Curl,Biceps,15.0,13,,,,""
2021-09-26,Dumbbell Curl,Biceps,15.0,13,,,,""
2021-09-26,Dumbbell Curl,Biceps,15.0,12,,,,""
2021-09-26,Straight-Arm Cable Pushdown,Triceps,45.0,12,,,,""
2021-09-26,Straight-Arm Cable Pushdown,Triceps,45.0,12,,,,""
2021-09-26,Straight-Arm Cable Pushdown,Triceps,45.0,12,,,,""
2021-09-26,Straight-Arm Cable Pushdown,Triceps,45.0,12,,,,""
2021-09-26,Incline Barbell Bench Press,Chest,40.0,9,,,,""
2021-09-26,Incline Barbell Bench Press,Chest,40.0,10,,,,""
2021-09-26,Incline Barbell Bench Press,Chest,40.0,7,,,,""
2021-09-26,Incline Barbell Bench Press,Chest,40.0,10,,,,""
2021-09-26,Incline Dumbbell Bench Press,Chest,25.0,8,,,,""
2021-09-26,Incline Dumbbell Bench Press,Chest,25.0,7,,,,""
2021-09-26,Incline Dumbbell Bench Press,Chest,25.0,6,,,,""
2021-09-26,Seated Machine Fly,Chest,45.0,10,,,,""
2021-09-26,Seated Machine Fly,Chest,45.0,6,,,,""
2021-09-26,Seated Machine Fly,Chest,45.0,9,,,,""
2021-09-26,Lateral Machine Raise,Shoulders,30.0,16,,,,""
2021-09-26,Lateral Machine Raise,Shoulders,30.0,16,,,,""
2021-09-26,Lateral Machine Raise,Shoulders,30.0,14,,,,""
2021-09-26,Lateral Machine Raise,Shoulders,30.0,12,,,,""
2021-09-28,Rack Pulls,Back,60.0,8,,,,""
2021-09-28,Rack Pulls,Back,80.0,6,,,,""
2021-09-28,Rack Pulls,Back,80.0,6,,,,""
2021-09-28,Rack Pulls,Back,80.0,8,,,,""
2021-09-28,Hammer Strength Mts High Row,Back,22.5,15,,,,""
2021-09-28,Hammer Strength Mts High Row,Back,30.0,11,,,,""
2021-09-28,Hammer Strength Mts High Row,Back,30.0,11,,,,""
2021-09-28,Hammer Strength Front Pull Down,Back,30.0,9,,,,"Improve the contraction"
2021-09-28,Hammer Strength Front Pull Down,Back,30.0,9,,,,""
2021-09-28,Hammer Strength Front Pull Down,Back,32.0,9,,,,""
2021-09-28,Straight Arm Pulldowns,Back,35.0,10,,,,""
2021-09-28,Straight Arm Pulldowns,Back,35.0,9,,,,""
2021-09-28,Straight Arm Pulldowns,Back,35.0,9,,,,""
2021-09-28,Straight-Arm Cable Pushdown,Triceps,45.0,12,,,,""
2021-09-28,Straight-Arm Cable Pushdown,Triceps,45.0,12,,,,""
2021-09-28,Straight-Arm Cable Pushdown,Triceps,45.0,12,,,,""
2021-09-28,Straight-Arm Cable Pushdown,Triceps,45.0,12,,,,""
2021-09-28,Barbell Curl,Biceps,30.0,9,,,,""
2021-09-28,Barbell Curl,Biceps,30.0,8,,,,""
2021-09-28,Barbell Curl,Biceps,22.5,20,,,,""
2021-09-28,Dumbbell Hammer Curl,Biceps,15.0,10,,,,""
2021-09-28,Dumbbell Hammer Curl,Biceps,15.0,9,,,,""
2021-09-28,Back Extension,Back,,9,,,,""
2021-09-28,Back Extension,Back,,8,,,,""
2021-09-28,Back Extension,Back,,8,,,,""
2021-09-28,Back Extension,Back,,8,,,,""
2021-09-28,Chin Up,Back,0.0,10,,,,""
2021-09-28,Chin Up,Back,0.0,8,,,,""
2021-09-28,Chin Up,Back,0.0,5,,,,"+6 supported"
2021-09-28,Dumbbell Hammer Curl,Biceps,15.0,9,,,,""
2021-09-29,Hammer Strength Row,Back,35.0,7,,,,""
2021-09-29,Hammer Strength Row,Back,30.0,8,,,,""
2021-09-29,Hammer Strength Row,Back,30.0,8,,,,""
2021-09-29,Hammer Strength Mts High Row,Back,22.5,11,,,,""
2021-09-29,Hammer Strength Mts High Row,Back,22.5,12,,,,""
2021-09-29,Hammer Strength Mts High Row,Back,22.5,13,,,,""
2021-09-29,Flat Barbell Bench Press,Chest,40.0,8,,,,""
2021-09-29,Flat Barbell Bench Press,Chest,40.0,8,,,,""
2021-09-29,Flat Barbell Bench Press,Chest,45.0,7,,,,""
2021-09-29,Flat Barbell Bench Press,Chest,45.0,8,,,,""
2021-09-29,Standing Leg Curl,Hamstring,20.0,12,,,,""
2021-09-29,Standing Leg Curl,Hamstring,25.0,11,,,,""
2021-09-29,Standing Leg Curl,Hamstring,27.5,9,,,,""
2021-09-29,Lying Leg Curl Machine,Hamstring,41.0,11,,,,""
2021-09-29,Lying Leg Curl Machine,Hamstring,41.0,9,,,,""
2021-09-29,Lying Leg Curl Machine,Hamstring,41.0,9,,,,""
2021-09-29,Lying Leg Curl Machine,Hamstring,41.0,9,,,,""
2021-09-29,Bulgarian Split Squat,Legs,0.0,15,,,,""
2021-09-29,Bulgarian Split Squat,Legs,0.0,15,,,,""
2021-09-29,Bulgarian Split Squat,Legs,0.0,13,,,,""
2021-09-29,Bulgarian Split Squat,Legs,0.0,13,,,,""
2021-09-29,Hip Adduction,Legs,31.5,12,,,,""
2021-09-29,Hip Adduction,Legs,31.5,12,,,,""
2021-09-29,Hip Adduction,Legs,31.5,12,,,,""
2021-09-29,Leg Extension Machine,Legs,30.0,12,,,,""
2021-09-29,Leg Extension Machine,Legs,30.0,13,,,,""
2021-09-29,Leg Extension Machine,Legs,30.0,12,,,,""
2021-09-29,Leg Extension Machine,Legs,30.0,12,,,,""
2021-09-29,Lateral Dumbbell Raise,Shoulders,11.0,11,,,,""
2021-09-29,Lateral Dumbbell Raise,Shoulders,11.0,11,,,,""
2021-09-29,Lateral Dumbbell Raise,Shoulders,11.0,11,,,,""
2021-09-29,Lateral Dumbbell Raise,Shoulders,11.0,11,,,,""
2021-10-01,Treadmill,Cardio,,,1.27,mi,0:25:00,"Mets 8 speed 3 and incline 12"
2021-10-01,Stair Master,Cardio,,113,,,0:29:00,""
2021-10-01,Stair Master,Cardio,,23,,,0:06:00,""
2021-10-02,Seated Dumbbell Press,Shoulders,15.0,14,,,,""
2021-10-02,Seated Dumbbell Press,Shoulders,15.0,13,,,,""
2021-10-02,Seated Dumbbell Press,Shoulders,17.5,10,,,,""
2021-10-02,Seated Dumbbell Press,Shoulders,17.5,11,,,,"Isometric +2"
2021-10-02,Lateral Machine Raise,Shoulders,30.0,13,,,,""
2021-10-02,Lateral Machine Raise,Shoulders,30.0,10,,,,""
2021-10-02,Lateral Machine Raise,Shoulders,30.0,8,,,,""
2021-10-02,Lateral Machine Raise,Shoulders,30.0,9,,,,""
2021-10-02,Dumbbell Curl,Biceps,15.0,9,,,,""
2021-10-02,Dumbbell Curl,Biceps,15.0,9,,,,""
2021-10-02,Dumbbell Curl,Biceps,15.0,19,,,,"Rest and pause 3 times"
2021-10-02,Straight-Arm Cable Pushdown,Triceps,50.0,12,,,,""
2021-10-02,Straight-Arm Cable Pushdown,Triceps,50.0,10,,,,""
2021-10-02,Straight-Arm Cable Pushdown,Triceps,50.0,8,,,,""
2021-10-02,Straight-Arm Cable Pushdown,Triceps,45.0,12,,,,""
2021-10-02,Spider Curl,Biceps,10.0,14,,,,""
2021-10-02,Spider Curl,Biceps,10.0,14,,,,""
2021-10-02,Spider Curl,Biceps,10.0,15,,,,""
2021-10-02,Incline Barbell Bench Press,Chest,40.0,9,,,,""
2021-10-02,Incline Barbell Bench Press,Chest,40.0,8,,,,""
2021-10-02,Incline Barbell Bench Press,Chest,50.0,6,,,,""
2021-10-02,Incline Barbell Bench Press,Chest,52.0,5,,,,""
2021-10-02,Incline Dumbbell Bench Press,Chest,25.0,8,,,,""
2021-10-02,Incline Dumbbell Bench Press,Chest,25.0,7,,,,""
2021-10-02,Incline Dumbbell Bench Press,Chest,25.0,6,,,,""
2021-10-02,Incline Hammer Strength Chest Press,Chest,20.0,8,,,,""
2021-10-02,Incline Hammer Strength Chest Press,Chest,20.0,8,,,,""
2021-10-02,Incline Hammer Strength Chest Press,Chest,20.0,8,,,,""
2021-10-02,Seated Machine Fly,Chest,45.0,5,,,,""
2021-10-02,Seated Machine Fly,Chest,45.0,6,,,,""
2021-10-02,Seated Machine Fly,Chest,45.0,9,,,,""
2021-10-04,Hammer Strength Mts Row,Back,20.0,15,,,,""
2021-10-04,Hammer Strength Mts Row,Back,22.5,14,,,,""
2021-10-04,Hammer Strength Mts Row,Back,22.5,14,,,,""
2021-10-04,Hammer Strength Mts Row,Back,22.5,14,,,,""
2021-10-04,Sumo Deadlift,Legs,102.5,4,,,,"Pause"
2021-10-04,Sumo Deadlift,Legs,102.5,4,,,,""
2021-10-04,Sumo Deadlift,Legs,102.5,4,,,,""
2021-10-04,Sumo Deadlift,Legs,102.5,7,,,,"No pause"
2021-10-04,Lying Leg Curl Machine,Hamstring,45.0,11,,,,""
2021-10-04,Lying Leg Curl Machine,Hamstring,45.0,10,,,,""
2021-10-04,Lying Leg Curl Machine,Hamstring,41.0,12,,,,""
2021-10-04,Bulgarian Split Squat,Legs,0.0,13,,,,""
2021-10-04,Bulgarian Split Squat,Legs,0.0,13,,,,""
2021-10-04,Bulgarian Split Squat,Legs,0.0,15,,,,""
2021-10-04,Bulgarian Split Squat,Legs,0.0,13,,,,""
2021-10-04,Seated Dumbbell Press,Shoulders,17.5,10,,,,""
2021-10-04,Seated Dumbbell Press,Shoulders,17.5,10,,,,""
2021-10-04,Seated Dumbbell Press,Shoulders,17.5,11,,,,""
2021-10-04,Seated Dumbbell Press,Shoulders,20.0,9,,,,""
2021-10-04,Hip Abduction,Legs,22.5,15,,,,""
2021-10-04,Hip Abduction,Legs,22.5,13,,,,""
2021-10-04,Hip Abduction,Legs,22.5,11,,,,""
2021-10-04,Dumbbell Hammer Curl,Biceps,15.0,10,,,,""
2021-10-04,Dumbbell Hammer Curl,Biceps,15.0,9,,,,""
2021-10-04,Dumbbell Hammer Curl,Biceps,15.0,10,,,,""
2021-10-04,Barbell Curl,Biceps,30.0,8,,,,""
2021-10-04,Barbell Curl,Biceps,30.0,7,,,,""
2021-10-04,Barbell Curl,Biceps,27.5,13,,,,""
2021-10-04,Leg Extension Machine,Legs,27.5,15,,,,""
2021-10-04,Leg Extension Machine,Legs,27.5,12,,,,""
2021-10-04,Leg Extension Machine,Legs,27.5,15,,,,""
2021-10-04,Leg Extension Machine,Legs,27.5,15,,,,""
2021-10-07,Rack Pulls,Back,60.0,10,,,,""
2021-10-07,Rack Pulls,Back,70.0,8,,,,""
2021-10-07,Rack Pulls,Back,75.0,9,,,,""
2021-10-07,Rack Pulls,Back,85.0,7,,,,""
2021-10-07,Hammer Strength Front Pull Down,Back,30.0,12,,,,"Improve the contraction"
2021-10-07,Hammer Strength Front Pull Down,Back,35.0,8,,,,""
2021-10-07,Hammer Strength Front Pull Down,Back,35.0,8,,,,""
2021-10-07,Hammer Strength Mts High Row,Back,30.0,10,,,,""
2021-10-07,Hammer Strength Mts High Row,Back,30.0,11,,,,""
2021-10-07,Hammer Strength Mts High Row,Back,30.0,8,,,,""
2021-10-07,Back Extension,Back,,10,,,,""
2021-10-07,Back Extension,Back,,9,,,,""
2021-10-07,Back Extension,Back,,8,,,,""
2021-10-07,Back Extension,Back,,8,,,,""
2021-10-07,Chin Up,Back,0.0,9,,,,""
2021-10-07,Chin Up,Back,0.0,7,,,,""
2021-10-07,Chin Up,Back,0.0,6,,,,"+6 supported"
2021-10-07,Dumbbell Curl,Biceps,16.0,7,,,,""
2021-10-07,Dumbbell Curl,Biceps,16.0,7,,,,""
2021-10-07,Dumbbell Curl,Biceps,16.0,9,,,,""
2021-10-07,Straight Arm Pulldowns,Back,35.0,9,,,,""
2021-10-07,Straight Arm Pulldowns,Back,35.0,8,,,,""
2021-10-07,Straight Arm Pulldowns,Back,30.0,10,,,,""
2021-10-07,Dumbbell Hammer Curl,Biceps,15.0,10,,,,""
2021-10-07,Dumbbell Hammer Curl,Biceps,15.0,9,,,,""
2021-10-07,Dumbbell Hammer Curl,Biceps,15.0,9,,,,""
2021-10-07,Straight-Arm Cable Pushdown,Triceps,45.0,12,,,,""
2021-10-07,Straight-Arm Cable Pushdown,Triceps,45.0,12,,,,""
2021-10-07,Straight-Arm Cable Pushdown,Triceps,50.0,12,,,,""
2021-10-07,Straight-Arm Cable Pushdown,Triceps,50.0,12,,,,""
2021-10-09,Seated Dumbbell Press,Shoulders,17.5,8,,,,""
2021-10-09,Seated Dumbbell Press,Shoulders,17.5,9,,,,""
2021-10-09,Seated Dumbbell Press,Shoulders,17.5,10,,,,""
2021-10-09,Seated Dumbbell Press,Shoulders,17.5,13,,,,""
2021-10-09,Dumbbell Curl,Biceps,15.0,12,,,,""
2021-10-09,Dumbbell Curl,Biceps,15.0,14,,,,""
2021-10-09,Dumbbell Curl,Biceps,15.0,14,,,,""
2021-10-09,Dumbbell Hammer Curl,Biceps,15.0,10,,,,""
2021-10-09,Dumbbell Hammer Curl,Biceps,15.0,9,,,,""
2021-10-09,Dumbbell Hammer Curl,Biceps,15.0,10,,,,""
2021-10-09,Bulgarian Split Squat,Legs,0.0,14,,,,""
2021-10-09,Bulgarian Split Squat,Legs,0.0,14,,,,""
2021-10-09,Bulgarian Split Squat,Legs,0.0,14,,,,""
2021-10-09,Bulgarian Split Squat,Legs,0.0,10,,,,""
2021-10-09,Leg Extension Machine,Legs,27.5,15,,,,""
2021-10-09,Leg Extension Machine,Legs,27.5,12,,,,""
2021-10-09,Leg Extension Machine,Legs,27.5,15,,,,""
2021-10-09,Leg Extension Machine,Legs,27.5,15,,,,""
2021-10-09,Hammer Strength Mts Row,Back,20.0,15,,,,""
2021-10-09,Hammer Strength Mts Row,Back,22.5,14,,,,""
2021-10-09,Hammer Strength Mts Row,Back,22.5,14,,,,""
2021-10-09,Hammer Strength Mts Row,Back,22.5,14,,,,""
2021-10-09,Sumo Deadlift,Legs,85.0,5,,,,"Pause"
2021-10-09,Sumo Deadlift,Legs,87.5,5,,,,""
2021-10-09,Sumo Deadlift,Legs,90.0,5,,,,""
2021-10-09,Sumo Deadlift,Legs,95.0,5,,,,"No pause"
2021-10-09,Lying Leg Curl Machine,Hamstring,36.0,12,,,,""
2021-10-09,Lying Leg Curl Machine,Hamstring,41.0,12,,,,""
2021-10-09,Lying Leg Curl Machine,Hamstring,41.0,10,,,,""
2021-10-10,Treadmill,Cardio,,,2.28,mi,0:40:00,""
2021-10-10,Stair Master,Cardio,,43,,,0:10:00,""
2021-10-10,Stair Master,Cardio,,23,,,0:05:00,""
2021-10-10,Treadmill,Cardio,,,0.53,mi,0:10:00,""
2021-10-11,Incline Barbell Bench Press,Chest,40.0,9,,,,""
2021-10-11,Incline Barbell Bench Press,Chest,40.0,8,,,,""
2021-10-11,Incline Barbell Bench Press,Chest,40.0,7,,,,""
2021-10-11,Incline Barbell Bench Press,Chest,40.0,8,,,,""
2021-10-11,Incline Hammer Strength Chest Press,Chest,17.5,12,,,,""
2021-10-11,Incline Hammer Strength Chest Press,Chest,17.5,12,,,,""
2021-10-11,Incline Hammer Strength Chest Press,Chest,17.5,11,,,,""
2021-10-11,Incline Dumbbell Bench Press,Chest,25.0,7,,,,""
2021-10-11,Incline Dumbbell Bench Press,Chest,25.0,7,,,,""
2021-10-11,Incline Dumbbell Bench Press,Chest,25.0,7,,,,""
2021-10-11,Seated Dumbbell Press,Shoulders,17.5,13,,,,""
2021-10-11,Seated Dumbbell Press,Shoulders,17.5,11,,,,""
2021-10-11,Seated Dumbbell Press,Shoulders,17.5,9,,,,""
2021-10-11,Seated Dumbbell Press,Shoulders,17.5,13,,,,""
2021-10-11,Seated Machine Fly,Chest,41.0,13,,,,""
2021-10-11,Seated Machine Fly,Chest,45.0,8,,,,""
2021-10-11,Seated Machine Fly,Chest,45.0,9,,,,""
2021-10-11,Lateral Machine Raise,Shoulders,30.0,13,,,,""
2021-10-11,Lateral Machine Raise,Shoulders,30.0,10,,,,""
2021-10-11,Lateral Machine Raise,Shoulders,30.0,8,,,,""
2021-10-11,Lateral Machine Raise,Shoulders,30.0,9,,,,""
2021-10-11,Straight-Arm Cable Pushdown,Triceps,45.0,12,,,,""
2021-10-11,Straight-Arm Cable Pushdown,Triceps,50.0,10,,,,""
2021-10-11,Straight-Arm Cable Pushdown,Triceps,50.0,10,,,,""
2021-10-11,Straight-Arm Cable Pushdown,Triceps,50.0,12,,,,""
2021-10-11,Dumbbell Curl,Biceps,16.0,8,,,,""
2021-10-11,Dumbbell Curl,Biceps,16.0,8,,,,""
2021-10-11,Dumbbell Curl,Biceps,16.0,8,,,,""
2021-10-11,Spider Curl,Biceps,10.0,14,,,,""
2021-10-11,Spider Curl,Biceps,10.0,14,,,,""
2021-10-11,Spider Curl,Biceps,10.0,15,,,,""
2021-10-12,Sumo Deadlift,Legs,110.0,4,,,,"No pause"
2021-10-12,Sumo Deadlift,Legs,110.0,4,,,,""
2021-10-12,Sumo Deadlift,Legs,110.0,4,,,,""
2021-10-12,Sumo Deadlift,Legs,110.0,6,,,,""
2021-10-12,Hammer Strength Row,Back,30.0,11,,,,""
2021-10-12,Hammer Strength Row,Back,35.0,10,,,,""
2021-10-12,Hammer Strength Row,Back,36.0,11,,,,""
2021-10-12,Lying Leg Curl Machine,Hamstring,45.0,11,,,,""
2021-10-12,Lying Leg Curl Machine,Hamstring,45.0,10,,,,""
2021-10-12,Lying Leg Curl Machine,Hamstring,45.0,8,,,,""
2021-10-12,Leg Extension Machine,Legs,27.5,15,,,,""
2021-10-12,Leg Extension Machine,Legs,30.0,15,,,,""
2021-10-12,Leg Extension Machine,Legs,35.0,12,,,,""
2021-10-12,Leg Extension Machine,Legs,35.0,11,,,,""
2021-10-12,Barbell Curl,Biceps,27.5,11,,,,""
2021-10-12,Dumbbell Hammer Curl,Biceps,15.0,10,,,,""
2021-10-12,Dumbbell Hammer Curl,Biceps,15.0,9,,,,""
2021-10-12,Dumbbell Hammer Curl,Biceps,15.0,10,,,,""
2021-10-12,Seated Dumbbell Press,Shoulders,13.6,18,,,,""
2021-10-12,Seated Dumbbell Press,Shoulders,13.6,18,,,,""
2021-10-12,Seated Dumbbell Press,Shoulders,13.6,18,,,,""
2021-10-12,Seated Dumbbell Press,Shoulders,13.6,15,,,,""
2021-10-12,Barbell Curl,Biceps,27.5,11,,,,""
2021-10-12,Barbell Curl,Biceps,27.5,11,,,,""
2021-10-14,Rack Pulls,Back,60.0,8,,,,""
2021-10-14,Rack Pulls,Back,85.0,7,,,,""
2021-10-14,Rack Pulls,Back,85.0,6,,,,""
2021-10-14,Rack Pulls,Back,75.0,10,,,,""
2021-10-14,Chin Up,Back,0.0,8,,,,""
2021-10-14,Chin Up,Back,0.0,7,,,,""
2021-10-14,Chin Up,Back,0.0,7,,,,"Supported 7 reps"
2021-10-14,Hammer Strength Front Pull Down,Back,30.0,11,,,,""
2021-10-14,Hammer Strength Front Pull Down,Back,30.0,8,,,,""
2021-10-14,Hammer Strength Front Pull Down,Back,30.0,12,,,,""
2021-10-14,Hammer Strength Mts High Row,Back,27.5,11,,,,""
2021-10-14,Hammer Strength Mts High Row,Back,27.5,11,,,,""
2021-10-14,Hammer Strength Mts High Row,Back,27.5,12,,,,""
2021-10-14,Straight Arm Pulldowns,Back,27.5,12,,,,""
2021-10-14,Straight Arm Pulldowns,Back,27.5,12,,,,""
2021-10-14,Straight Arm Pulldowns,Back,27.5,12,,,,""
2021-10-14,Reverse Barbell Curl,Biceps,22.5,15,,,,""
2021-10-14,Reverse Barbell Curl,Biceps,22.5,15,,,,""
2021-10-14,Reverse Barbell Curl,Biceps,22.5,15,,,,""
2021-10-14,Reverse Barbell Curl,Biceps,22.5,15,,,,""
2021-10-14,Dumbbell Curl,Biceps,17.0,7,,,,""
2021-10-14,Dumbbell Curl,Biceps,17.0,8,,,,""
2021-10-14,Dumbbell Curl,Biceps,17.0,9,,,,""
2021-10-14,Back Extension,Back,,12,,,,""
